"X","seuil","delta_1","n_switchers"
NA,0.0180436355667189,-1.07101542925392,3938
NA,0.0151465831836686,-0.133366445570445,4483
NA,0.00275716731324792,-1.24475211032292,8663
NA,0.00306509756017476,-0.644756050515184,8490
NA,0.0038262437377125,0.745383460653196,8117
NA,0.00866370281204581,0.784230979768301,6142
NA,0.00174438603688031,-1.4745400973153,9346
NA,0.00447560002095997,2.26230192469065,7784
NA,0.011442973590456,0.247831425005278,5323
NA,0.00800338356755674,0.470629378010375,6360
NA,0.0113093076134101,0.228257127374599,5350
NA,0.0165924775740132,-0.448806574181578,4213
NA,0.0128422763897106,0.376189511496418,4994
NA,0.00782997503411025,0.54545502684214,6439
NA,0.0141915970947593,0.276434130101114,4704
NA,0.00217648146208376,-2.00909098752914,9025
NA,0.0054724546847865,3.75222670226115,7349
NA,0.0118773386534303,0.115117204705395,5210
NA,0.00320369626861066,-0.688724695356942,8419
NA,0.0170686047757044,-0.60852995293395,4124
NA,0.0169547831546515,-0.599657760387176,4153
NA,0.00955773625057191,1.6992713607761,5869
NA,0.0154738424485549,-0.440912506503244,4428
NA,0.00590800161007792,3.96966516737725,7175
NA,0.00131256223656237,-3.97983138848892,9707
NA,0.00881066249683499,0.921649018394245,6103
NA,0.00924197715707123,1.48307678674902,5986
NA,0.00681868740357459,3.01853459968273,6802
NA,0.00370280637405813,0.921550869875541,8175
NA,0.0101399545371532,1.57257175116906,5693
NA,0.00038382061291486,-1.54647594317544,10667
NA,0.015473720789887,-0.440912506503244,4428
NA,0.0111933015845716,0.394657798801932,5391
NA,0.0128292527841404,0.370260349887454,4997
NA,0.00936864237301052,1.65369159219615,5940
NA,0.00558447621297091,3.87429734806587,7313
NA,0.00922433140687644,1.48120246100521,5987
NA,0.0158547668345273,-0.351635632077079,4340
NA,0.0117113115265965,0.00357335039837373,5249
NA,0.00789517971687019,0.569893135665727,6413
NA,0.0162247469928116,-0.482290159583114,4274
NA,0.00637126187793911,3.76529164701635,6990
NA,0.0116289467643946,-0.00341964095629114,5270
NA,0.00910977915860713,1.3149248966816,6024
NA,0.00537606899626553,3.8400320241649,7384
NA,0.0111035440955311,0.9430654923738,5417
NA,0.00462461768649518,1.85339774446101,7714
NA,0.0108646579599008,1.05476903414504,5483
NA,0.00895140282344073,0.72545055409049,6062
NA,0.00260576273780316,-1.89928132192468,8752
NA,0.0124345196550712,0.320598966669708,5081
NA,0.0109598856652156,1.0156726993422,5458
NA,0.00298488427419215,-0.607516509739251,8527
NA,0.0111909173848107,0.394657798801932,5391
NA,0.0085377115290612,0.828969369887321,6190
NA,0.00895460196770728,0.72545055409049,6062
NA,0.0166658954322338,-0.517102740332775,4193
NA,0.0143917456548661,-0.0092944181478934,4654
NA,0.00913773511070758,1.23327535714365,6016
NA,0.0104252852592617,1.38977811997303,5611
NA,0.004849141552113,2.5459697770734,7601
NA,0.00151721669360995,-3.28901607275864,9542
NA,0.00782590182498097,0.544625160958006,6441
NA,0.000262164319865406,11.9091652476321,10819
NA,0.0173499893723056,-0.713552154873352,4067
NA,0.0198523134738207,-1.07317689650144,3638
NA,0.014177107764408,0.255597090149866,4708
NA,0.0165343098063022,-0.446700956789224,4224
NA,0.0178379253903404,-1.09231497839721,3967
NA,0.0107882146537304,1.15725015880749,5502
NA,0.0111062718369067,0.944962693042647,5415
NA,0.00552879767492414,3.74080900886326,7332
NA,0.0131839585164562,-0.175629979061466,4927
NA,0.00486870484892279,2.53766994216336,7591
NA,0.00576532409526408,4.10123541916201,7226
NA,0.0143156191706657,0.0373135032358743,4675
NA,0.0145506726624444,-0.270520953698562,4612
NA,0.00346086077392101,0.470834728313627,8301
NA,0.00612622517626733,3.70516790775292,7093
NA,0.00739814553409815,2.90155589754971,6588
NA,0.00155443108640611,-3.62107002009502,9501
NA,0.0142630037758499,0.255649316592562,4685
NA,0.0110184545814991,1.00552512436547,5445
NA,0.00271730792708695,-1.31226105752599,8684
NA,0.0194832738814875,-0.9262041062193,3704
NA,0.0112392631778494,0.385195182184641,5376
NA,0.0157681876327842,-0.36569964686639,4362
NA,0.0169782816851512,-0.577957729044401,4146
NA,0.0175608354946598,-0.951970529757971,4023
NA,0.0160095274774358,-0.389687081851469,4316
NA,0.0128029697295278,0.371302889961081,4999
NA,0.0125785552151501,0.410185499324623,5045
NA,0.00542818009387702,3.76996842228687,7367
NA,0.000598796508274972,-8.74331477395028,10396
NA,0.00839728429913521,0.661144838337234,6232
NA,0.00710869342088699,2.84326127905358,6690
NA,0.00784662507940084,0.556843565158046,6432
NA,0.00343873664736748,0.238442787523801,8312
NA,0.00639284238684922,3.78023125243806,6984
NA,0.00827110128477216,0.430628982710456,6272
NA,0.0151867139339447,-0.147581313462101,4478
NA,0.00543780410196632,3.76220590948149,7363
NA,0.00231164914090186,-2.32402107668558,8945
NA,0.000586732299998403,-8.60399390039376,10413
NA,0.0161371059576049,-0.453165290884666,4291
NA,0.00960252873133868,1.76473862760343,5852
NA,0.0161249588057399,-0.440117849736931,4296
NA,0.0015801136335358,-3.61473095694937,9472
NA,0.00230674819089472,-2.35117045618285,8951
NA,0.0025883257901296,-1.79697640530108,8767
NA,0.0147749708406627,-0.0654253966956479,4556
NA,0.0151419706689194,-0.133366445570445,4483
NA,0.0198491061711684,-1.07317689650144,3638
NA,0.0124910597456619,0.328493639844876,5071
NA,0.00577380217146128,4.01932864066271,7219
NA,0.00399823548737913,0.609025299798598,8031
NA,0.0160183569742367,-0.415069645150974,4310
NA,0.0145552542060614,-0.270520953698562,4612
NA,0.00434095949400216,2.14762306322369,7854
NA,0.0148847701074556,-0.088641591742832,4533
NA,0.0173330741655082,-0.733927784207484,4069
NA,0.0105881151277572,1.37275910811538,5559
NA,0.0119727709377185,0.154278162723164,5180
NA,0.0187526466464624,-0.372856045487273,3819
NA,0.0190144819673151,-0.74757446154545,3786
NA,0.0132106460258365,-0.172549798826265,4922
NA,0.00144573161844164,-3.7167055712115,9602
NA,0.0165266315732151,-0.445528965656659,4226
NA,0.0095908815599978,1.75957159338496,5860
NA,0.00782457566820085,0.541339623222443,6442
NA,0.00598245551344007,3.78724019863794,7144
NA,0.00488616499118507,2.56578205892866,7588
NA,0.00843620263505727,0.654608741418794,6218
NA,0.0187554035382345,-0.372856045487273,3819
NA,0.00528970233164728,3.36559779458473,7423
NA,0.011371375080198,0.260679318978728,5341
NA,0.00404369135387242,0.73072890952738,8006
NA,0.00385611253790557,0.945922632599816,8104
NA,0.014372234903276,0.007727632342465,4657
NA,0.00627035791054368,3.53044434966418,7034
NA,0.00276780254673213,-1.20187065645276,8653
NA,0.00116061395499855,-4.39609924645171,9839
NA,0.0186219928227365,-0.394734942381126,3832
NA,0.0113667602417991,0.253397685149573,5342
NA,0.00235540721099824,-2.44733023923565,8911
NA,0.0112958896299824,0.332005570954282,5355
NA,0.0108051236579195,1.15791823151145,5500
NA,0.0163936503697187,-0.510503784069586,4249
NA,0.014059590077959,0.247559552781693,4736
NA,0.0113549674721435,0.248436781984666,5343
NA,0.0144261853257194,-0.110339709447279,4643
NA,0.0150488842697814,-0.104420505980158,4502
NA,0.00762845193501562,2.75919516072704,6520
NA,0.00576020562555641,4.10378541796135,7227
NA,0.01063366654329,1.33490514977497,5543
NA,0.00519292142707854,3.42437853025123,7462
NA,0.0166358063556254,-0.503810578562951,4204
NA,0.00810727769508958,0.429561937405007,6335
NA,0.00145263851154596,-3.5806886611282,9594
NA,0.019075172492303,-0.753369242286866,3773
NA,0.00434367565903813,2.14762306322369,7854
NA,0.00811250533442944,0.469940651493472,6332
NA,0.0125133663089946,0.340095560317641,5065
NA,0.0125680960761383,0.386805455718561,5048
NA,0.00656477328389883,3.57214332401268,6914
NA,0.00277818983886391,-1.16124035496843,8646
NA,0.018293143408373,-0.945382542165078,3889
NA,0.0119823193456978,0.152408309364632,5179
NA,0.0149921419192106,-0.0903949929349893,4511
NA,0.0183790949033573,-0.591476007065293,3871
NA,0.0105753079196438,1.41197979184394,5566
NA,0.00743957492057234,2.91178512425763,6581
NA,0.00131616642232984,-4.02629427502542,9706
NA,0.0170873984741047,-0.626193451543611,4120
NA,0.0102082260278985,1.32764141068514,5676
NA,0.00419996117241681,0.548342793408375,7928
NA,0.00751686873380095,2.83949280941327,6551
NA,0.00414730999618769,0.484171278191683,7957
NA,0.00918481634464115,1.5122687616993,6001
NA,0.00483004500158131,2.52166043784684,7609
NA,0.00237380644772202,-2.50209604252419,8904
NA,0.00144938299432397,-3.58751917072316,9595
NA,0.0138197969971225,0.363189497288111,4794
NA,0.00573915238492191,4.16875066742035,7238
NA,0.00298824991099536,-0.695773568967993,8525
NA,0.0194486401835457,-0.931036938106317,3707
NA,0.00821028780657798,0.535304608820253,6292
NA,0.00803627708461136,0.454190240412579,6356
NA,0.0129711269726977,0.0966453382081851,4974
NA,0.0183261147933081,-1.00406498188279,3884
NA,0.00433324277866632,2.16040533991438,7858
NA,0.0109599774377421,1.0156726993422,5458
NA,0.0144010091573,-0.016764762584081,4649
NA,0.00794492010492832,0.549944081516778,6396
NA,0.00188002785202116,-2.19798027325576,9241
NA,0.0126979281008244,0.509761992003394,5023
NA,4.9576205201447e-05,9.60088088858997,11258
NA,0.00421046479605138,0.576141114445651,7924
NA,0.0135804561898112,0.367715521450697,4837
NA,0.0173237826069817,-0.71739760007542,4072
NA,0.0159939423110336,-0.395215779638492,4317
NA,0.00269992796704173,-1.27893536123479,8693
NA,0.00774996515363455,2.95386757941955,6474
NA,0.0157694385806099,-0.36569964686639,4362
NA,0.0138582733320072,0.328031403066662,4790
NA,0.0118854594277218,0.131344594627719,5207
NA,0.00247715302743018,-1.82859382975846,8842
NA,0.0111015620548278,0.9430654923738,5417
NA,0.00898822775576264,1.28394518994984,6051
NA,0.0153233305737376,-0.367053937252563,4452
NA,0.000521954433061183,-6.88454980658042,10466
NA,0.00390342863742262,0.796348130531954,8085
NA,0.0176246912963688,-1.14452031078625,4009
NA,0.00219603186938912,-2.02121776270557,9014
NA,0.0193710185587406,-0.947643207599948,3718
NA,0.00770397185813636,3.22002005238872,6489
NA,0.0171718281460926,-0.667026175028867,4099
NA,0.0177476950921118,-1.13089638402304,3982
NA,0.00978182997088879,1.77536964773702,5802
NA,0.0143618361791596,0.0183536499033195,4660
NA,0.00973411145154387,1.7341770506923,5817
NA,0.0197741772187874,-1.06933655592287,3649
NA,0.00129502259194851,-3.71944074697867,9722
NA,0.00315325555857271,-0.711253288705644,8445
NA,0.0157069723680615,-0.30761979746464,4374
NA,0.0108437657961622,1.05455490500855,5489
NA,0.00833094690460712,0.611718971175741,6250
NA,0.0199776529800147,-1.0589925177947,3618
NA,0.0051134623400867,3.32505534744397,7488
NA,0.0101575134228915,1.55178435501353,5688
NA,0.00157942355144769,-3.61473095694937,9472
NA,0.0162733672885224,-0.533686754552926,4267
NA,0.00764358320273459,2.7759091532742,6516
NA,0.0160436541587114,-0.411975375814307,4309
NA,0.00395847273524851,0.62747591558036,8056
NA,0.0189279954042286,-0.392984408882336,3804
NA,0.00691344948485494,2.98956440881014,6769
NA,0.0104410049458966,1.37805772001926,5602
NA,0.00223376012872905,-2.12169431311856,8992
NA,0.0177194970240816,-1.142300610135,3987
NA,0.0190850994642824,-0.761452206128982,3771
NA,0.000807615262456238,-5.04318492571906,10200
NA,0.00987232377287,1.73652746847154,5773
NA,0.00452127409633249,2.04047294213766,7757
NA,0.0171760067855939,-0.660848221434416,4097
NA,0.0106187146762386,1.35727941893212,5552
NA,9.27630160003901e-05,24.2195942115239,11133
NA,0.00555120160337538,3.83513240639202,7325
NA,0.00650406286120415,3.57019871124729,6938
NA,0.0117741255322471,0.202539916507387,5233
NA,0.00499369401484728,2.89393548649934,7534
NA,0.000862345616333187,-6.35828403384269,10143
NA,0.00221357575152069,-2.14285521350411,9006
NA,0.0140750762401149,0.251399757916411,4730
NA,0.0187804247764871,-0.371374135648617,3817
NA,0.00622338036075234,3.33211102412864,7048
NA,0.00156985860317945,-3.5967777626902,9483
NA,0.00643488182686269,3.70720046399568,6968
NA,0.0124981107376516,0.328836322428373,5070
NA,0.00880483699031174,0.917791402952044,6104
NA,0.0160269060125574,-0.415069645150974,4310
NA,0.00558567610103637,3.87429734806587,7313
NA,0.0114142638677731,0.231819982386768,5332
NA,0.000842560240998864,-6.5550275300771,10165
NA,0.00381434910930693,0.74283558644885,8122
NA,0.0145417294139042,-0.227032471825571,4615
NA,0.0165338010061532,-0.446700956789224,4224
NA,0.0102144215069711,1.32937420707628,5675
NA,0.0113545233150944,0.248436781984666,5343
NA,2.31163948774338e-05,13.57428915486,11379
NA,0.00287556206341833,-1.1221130723731,8595
NA,0.0173193416604772,-0.731295092024787,4073
NA,0.00165122121106833,-1.43296029337677,9406
NA,0.00489141364116222,2.52164460416507,7585
NA,0.0196308631496504,-1.0520204019612,3674
NA,0.0115516255889088,0.159131094672151,5294
NA,0.0049745272891596,2.92060958831025,7543
NA,0.0122990790754557,0.239190610005486,5109
NA,0.000635146414861083,-8.5309780610628,10355
NA,0.0029284708853811,-0.950005603474228,8561
NA,0.0140614594798535,0.247559552781693,4736
NA,0.00131121417041868,-3.97983138848892,9707
NA,0.0124361412459984,0.320598966669708,5081
NA,0.0187465473078191,-0.372856045487273,3819
NA,0.00175789229571819,-1.30234784010875,9335
NA,0.0194560701865703,-0.931036938106317,3707
NA,0.000520214210264385,-6.59852903991267,10469
NA,0.0145045590400696,-0.097742198131861,4620
NA,0.00907412783242762,1.28418741928636,6033
NA,0.0113236480997875,0.237399692068238,5349
NA,0.0174546209257096,-0.954795861296421,4047
NA,0.0110912635922432,0.981605830794846,5422
NA,0.0147530441451818,-0.0708724886847665,4564
NA,0.0124625832401216,0.32001370818911,5079
NA,0.00622056811582297,3.33211102412864,7048
NA,0.00784392969217151,0.550100726986338,6434
NA,0.00404174910858274,0.73072890952738,8006
NA,0.01705560779199,-0.608245023065453,4129
NA,0.0121366030164063,0.318020040364972,5146
NA,0.0151219602767378,-0.125073340487537,4489
NA,0.0112503361748531,0.362112993082711,5371
NA,0.00551798025611788,3.75160392223711,7335
NA,0.0147111680731177,-0.203571537531206,4573
NA,0.0109855958772823,1.03045785482091,5454
NA,0.00692254087887704,2.96798812628751,6765
NA,0.0102993126958609,1.27639054203414,5656
NA,0.0163153589516878,-0.521327161755548,4259
NA,0.0105254513863474,1.43928521433256,5580
NA,0.00406080099754035,0.703788697905195,8000
NA,0.0169621536089107,-0.601767156590126,4150
NA,0.00740988430101425,2.91530363920616,6586
NA,0.00606650341767818,3.62807558470692,7110
NA,0.0154119409387931,-0.452553472391933,4435
NA,0.0146689710998908,-0.180315657085453,4582
NA,0.0167781199654564,-0.533903938895691,4174
NA,0.0113809768483043,0.255488384142242,5337
NA,0.0005256167659536,-6.89127655068393,10464
NA,0.00972254456486553,1.77803942886833,5819
NA,0.0108536206558347,1.04788259638205,5486
NA,0.0167332023382187,-0.496524578140598,4181
NA,0.0145732907624915,-0.264066693647596,4605
NA,0.0111022761370987,0.9430654923738,5417
NA,0.00146828794851899,-3.40928348099922,9581
NA,0.00273004598449916,-1.2921997689408,8676
NA,0.0136921739252284,0.309692995198903,4817
NA,0.0019924387242645,-3.26898028996528,9163
NA,0.00407571810297668,0.713107446394674,7990
NA,0.00731960276607424,2.97635457064222,6620
NA,0.016923915152438,-0.575035694173318,4158
NA,0.00473745191004127,2.1497726348912,7652
NA,0.0140975570119917,0.302720567276794,4723
NA,0.00215217661578208,-1.75271468982436,9040
NA,0.0155813773721457,-0.307570077478863,4401
NA,0.00510211366694421,3.30732636566549,7494
NA,0.0109608665201813,1.0156726993422,5458
NA,0.000678030415438116,-4.80333139745943,10310
NA,0.0161221895227209,-0.431984638497879,4298
NA,0.00675505614373833,3.02358994160091,6818
NA,0.0183257171604782,-1.00406498188279,3884
NA,0.00714212835766375,3.0051051141001,6678
NA,0.0195073002623394,-0.928998035601025,3699
NA,0.00768757045269012,3.17154071760293,6495
NA,0.00977347070351243,1.7709882561513,5807
NA,0.00981552462559193,1.8009436295789,5792
NA,0.000245092483237386,12.6246076491611,10837
NA,0.0128294640127569,0.370260349887454,4997
NA,0.0102514994330704,1.25258440655109,5667
NA,0.00640704236458987,3.78995605384767,6980
NA,0.0116286631533876,-0.00341964095629114,5270
NA,0.012346888165921,0.257094920466002,5100
NA,0.00876549075357616,0.890454245364861,6115
NA,0.00340737961232662,-0.516218156269418,8327
NA,0.014301609932445,0.0430757872391878,4676
NA,0.0149557309737429,-0.0848685218616185,4517
NA,0.0168782941624522,-0.572724121230356,4163
NA,0.0106951809395105,1.32663626724892,5528
NA,0.00604470523074269,3.78355202694656,7120
NA,0.00913036364130676,1.30185549169358,6021
NA,0.00768685068935156,3.17154071760293,6495
NA,0.00498093709349632,2.86410594933206,7538
NA,0.0130925348959863,-0.155770560207831,4943
NA,0.0191064740344882,-0.761452206128982,3771
NA,0.00582165914587677,3.93756240542002,7205
NA,0.0130037817312405,-0.169219855454708,4963
NA,0.0107271986175328,1.35482125995309,5516
NA,0.0119490373320878,0.146862644044939,5184
NA,0.000497965388931334,-8.97546916087078,10497
NA,9.6834790892899e-05,19.6718684168184,11119
NA,0.00262756508775055,-1.70097328595814,8740
NA,0.000496342075057328,-8.88023174833186,10499
NA,0.00184258903842419,-2.13525338556804,9265
NA,0.00951116448268294,1.77301348771738,5894
NA,0.00393313522450626,0.658308208067229,8067
NA,0.0162934789713472,-0.527297439710226,4261
NA,0.00488118456210941,2.56578205892866,7588
NA,0.0097761527588591,1.76782235001421,5805
NA,0.0129776495927945,0.1041355053988,4972
NA,0.00317432940006256,-0.588530042055085,8430
NA,0.0167395582189783,-0.535161487436764,4178
NA,0.00873193059582263,0.8920265729815,6122
NA,0.00466991050168872,1.97342615865753,7686
NA,0.00597711984068155,3.7838910096989,7145
NA,0.00318842673674226,-0.691659537400752,8424
NA,0.0117113420832902,0.00357335039837373,5249
NA,0.00297555954195559,-0.699649797660421,8535
NA,0.00358119119424373,0.429800858356809,8232
NA,0.00678443009965122,3.01851676051545,6812
NA,0.00367803877685219,0.623396946936427,8188
NA,0.00811083044391125,0.437420901262352,6333
NA,0.0122711923671886,0.262927328516527,5118
NA,0.0137134266877547,0.332224198365036,4807
NA,0.0164705120027065,-0.456728535602451,4239
NA,0.00747964227572083,2.8744933113787,6561
NA,0.0190568200917915,-0.736416862362545,3777
NA,0.000376643179915845,-1.92159127458563,10677
NA,0.0122474994463846,0.264365668405671,5121
NA,0.00927147527690977,1.51322449763145,5974
NA,0.00709459241013974,2.84523527736478,6695
NA,0.0176484605763108,-1.20588017468317,4003
NA,0.00151605716906488,-3.28901607275864,9542
NA,0.0176658238330856,-1.18273681031969,3998
NA,0.0037644367152825,1.08843640786353,8155
NA,0.00430133493617177,2.01234395434256,7879
NA,0.017390645830892,-0.820302120576704,4056
NA,0.00121676112525165,-4.69345879198613,9781
NA,0.00469799201469868,1.9289409018978,7674
NA,0.0198603102564812,-1.07317689650144,3638
NA,0.0135639545554295,0.3743938180891,4841
NA,0.00870973601005971,0.730011142889466,6130
NA,0.00754619883839041,2.80629295199231,6542
NA,0.00922368048690259,1.48120246100521,5987
NA,0.0160370374331251,-0.415069645150974,4310
NA,0.0132593395048752,-0.340531911088818,4911
NA,0.00932007328141481,1.60620919900712,5952
NA,0.00106518873013556,-4.36022698736703,9938
NA,0.00474395836703479,2.14894191981059,7650
NA,0.00466479475144297,1.97342615865753,7686
NA,0.0046130720153451,1.87161611002056,7718
NA,0.00123452547937632,-4.57260241742213,9760
NA,0.0099423721851781,1.68438889157342,5747
NA,0.00488250177353621,2.56578205892866,7588
NA,0.0151637107785791,-0.13841736542028,4482
NA,0.0109460535505787,1.02235336506305,5461
NA,0.0189613379258662,-0.736233187478509,3797
NA,0.00172344384714961,-1.59228326503567,9360
NA,0.0189576516998932,-0.736244968512053,3798
NA,0.0144479773612693,-0.10615555817012,4635
NA,0.0184400920942426,-0.519674296412824,3865
NA,0.0122768188733608,0.255468238515509,5116
NA,0.00321933002676815,-0.696848851905462,8410
NA,0.00365881384350359,0.642505476128632,8196
NA,0.0146036712406203,-0.229385063993917,4596
NA,0.0117905130097643,0.205833119376961,5229
NA,0.00624964725226164,3.34833562462435,7039
NA,0.0154558879788965,-0.443912691546583,4430
NA,0.00672596404328942,2.96972871214433,6831
NA,0.0171135338209569,-0.645111708738054,4112
NA,0.0116105698700994,0.149028503253561,5276
NA,0.00831445302814245,0.64332770082218,6257
NA,0.0186514557059854,-0.393886517065,3830
NA,0.00925397682935,1.48693256093637,5981
NA,0.00198692659847438,-3.28484053340156,9165
NA,0.00930898726452142,1.56308251024267,5957
NA,0.0196816771524027,-1.05886081133285,3668
NA,0.0185054573183879,-0.385390299355325,3854
NA,0.0087079752702266,0.730011142889466,6130
NA,0.0173944143159315,-0.813142943797381,4055
NA,0.00600708343554288,3.74100529992896,7132
NA,0.0159594526235014,-0.39324950853821,4323
NA,0.0160102142393589,-0.389687081851469,4316
NA,0.00773851392325014,3.2013853330594,6477
NA,0.0076317939022556,2.76040267900552,6518
NA,0.0129103122837842,0.363325372540361,4986
NA,0.0172333490848541,-0.677865474791977,4083
NA,0.0131326534179971,-0.175228724840231,4937
NA,0.0103265214711428,1.26701395375676,5649
NA,0.00297563166823238,-0.699649797660421,8535
NA,0.0122553180577233,0.265092803341836,5120
NA,0.000839336379431188,-6.26465230024668,10169
NA,0.00996717985253781,1.64849574579133,5738
NA,0.0147901644324884,-0.0700572119717354,4551
NA,0.0150779955880716,-0.108088031632845,4496
NA,0.00126187482383102,-4.17859080369209,9741
NA,0.00884963866788894,0.799957212819352,6092
NA,0.0100134339835495,1.69559253643383,5723
NA,0.00540486200712621,3.86013250328735,7373
NA,0.0119760429812595,0.154278162723164,5180
NA,0.014716752525419,-0.203571537531206,4573
NA,0.0142715562367812,0.255649316592562,4685
NA,0.00232985873706639,-2.37411016379794,8932
NA,0.0115024123666808,0.169549646392182,5306
NA,0.0159626397443935,-0.387714421049211,4322
NA,0.00463647593278438,1.78869751076154,7709
NA,0.0144971165107563,-0.097742198131861,4620
NA,0.0167604639567435,-0.535633754667128,4177
NA,0.00237677141558379,-2.493838064623,8903
NA,0.0191790079325438,-0.85647211074925,3758
NA,0.0149552916875109,-0.0848685218616185,4517
NA,0.0162177895754576,-0.480635943307735,4277
NA,0.00379835446830839,0.775785011063504,8133
NA,0.000519375549629331,-6.75068869133555,10471
NA,0.0172756458446383,-0.675885185589691,4078
NA,0.0183835973078385,-0.589486327113927,3870
NA,0.00275255975779146,-1.24475211032292,8663
NA,0.00955297243781388,1.68713857427963,5873
NA,0.00925923000555486,1.48651861263757,5979
NA,0.0140035722218454,0.21375990862576,4751
NA,0.00131149802356958,-3.97983138848892,9707
NA,0.0146607998665422,-0.202620513049644,4584
NA,0.00791863180696964,0.588221117964437,6407
NA,0.00922975689638406,1.48120246100521,5987
NA,0.0145059872651473,-0.097742198131861,4620
NA,0.00940005294047296,1.69108793240534,5932
NA,0.0199904795503244,-1.06540681230673,3614
NA,0.0169187158346176,-0.575035694173318,4158
NA,0.0165641460753977,-0.442476497889622,4216
NA,0.0152328868862242,-0.0443732989911566,4471
NA,0.00224212983623147,-2.34707346955893,8987
NA,0.0167795403860509,-0.533903938895691,4174
NA,0.0162770104827359,-0.533686754552926,4267
NA,0.019828243884258,-1.08968313337101,3644
NA,0.00096629049628973,-5.41256589878999,10045
NA,0.0149357582489029,-0.0834386544300433,4519
NA,0.00838627043180168,0.652905438165754,6234
NA,0.0116428779438138,-0.00154313924632162,5263
NA,0.0166146812448278,-0.462797911956818,4209
NA,0.000270612547174096,12.5908139994115,10804
NA,0.000230435263365507,14.4015052489031,10863
NA,0.0199289141455665,-1.08586726900413,3626
NA,0.0153137933416292,-0.365327133664921,4454
NA,0.00629325221292675,3.52617638832715,7027
NA,0.0162402348872274,-0.527424030172473,4270
NA,0.019824384348467,-1.08225556288715,3645
NA,0.00401519185863435,0.501886716072038,8020
NA,0.0129207444051281,0.358441130966777,4984
NA,0.00875101457815617,0.897222546330808,6118
NA,0.0187605652306229,-0.372856045487273,3819
NA,0.0197600661078468,-1.0770381567293,3653
NA,0.00912639121990651,1.3149248966816,6024
NA,0.00461229886393994,1.8756844344408,7719
NA,0.0139097853703424,0.163632743135782,4772
NA,0.0111326468922198,0.954699689865994,5402
NA,0.0116942017897964,0.00226884536073246,5253
NA,0.00867262493818998,0.766039307710144,6140
NA,0.00852350105531514,0.848093469633258,6195
NA,0.0119370879093185,0.115957832981358,5189
NA,0.00904171169735491,1.2910843598865,6041
NA,0.0191321731731296,-0.758964739389202,3765
NA,0.0168886070000008,-0.57534771946491,4162
NA,0.00445537205319852,2.80291846767222,7791
NA,0.00840340354014188,0.661919064730925,6231
NA,0.0083996587106958,0.661144838337234,6232
NA,0.000415816977620125,-1.18699122620938,10622
NA,0.00760895939078182,2.77475429676519,6525
NA,0.00844696855172515,0.855032111028612,6217
NA,0.00382852126844227,0.757653188081438,8115
NA,0.0141065856348723,0.302720567276794,4723
NA,0.000270409504882991,12.5908139994115,10804
NA,0.0146240621153265,-0.199611220290286,4592
NA,0.00865448195952922,0.819602473412456,6147
NA,0.0146248018601909,-0.199234435392146,4591
NA,0.000278831049799919,11.6085769508309,10794
NA,0.00090626616962254,-6.09121969243537,10102
NA,0.00836828752886504,0.685084037997387,6239
NA,0.0128768000425771,0.368634690499229,4990
NA,0.00439587571192533,2.74090610022166,7827
NA,0.0166688530566171,-0.524377639201857,4191
NA,0.0138953462708741,0.337398479953813,4776
NA,0.0179824897041544,-1.07674075477987,3948
NA,0.00828480570577085,0.401388247443108,6266
NA,0.00822009406518191,0.535304608820253,6292
NA,0.00500029978808016,2.89403251953298,7532
NA,0.00747534078080207,2.90454174349423,6566
NA,0.00463785465341061,1.79585771289773,7708
NA,0.0186320632928982,-0.393335543958261,3831
NA,0.00952689510304481,1.74707227073845,5887
NA,0.000953300059773028,-6.05865628441006,10058
NA,0.0154706211201847,-0.440912506503244,4428
NA,0.00662234658841044,3.71480870882197,6892
NA,0.01105752941221,0.958527729185476,5436
NA,0.0135266105784103,0.376085489227493,4845
NA,0.00554668741766363,3.83513240639202,7325
NA,0.0010571135673672,-4.42083273325056,9943
NA,0.00851517167408019,0.850413459002624,6197
NA,0.0122023696405813,0.305271077841205,5132
NA,0.0195209207013249,-0.928943569808734,3697
NA,0.0193960024043918,-0.942291536369152,3716
NA,0.00176969114691019,-1.27133237747372,9327
NA,0.00996760074514896,1.64849574579133,5738
NA,0.00791378735564649,0.589660202659329,6408
NA,0.00780663858167827,0.547615017118577,6451
NA,0.00636998981703073,3.7493540558409,6992
NA,0.0136515010846779,0.315347113247809,4826
NA,0.00569229815155268,4.14878929493933,7259
NA,0.00780189428478479,0.550756347691745,6453
NA,0.0198033712059259,-1.06878649339933,3648
NA,0.0158401146298274,-0.352238792939792,4343
NA,0.00624810303095728,3.34819477672653,7040
NA,0.0163423546077684,-0.518344987914824,4257
NA,0.00441819544415921,2.82220182146517,7812
NA,0.0100214764056727,1.6904696877132,5718
NA,0.00333944592624903,-0.717735164650283,8356
NA,0.00239318388979882,-2.46181567320136,8894
NA,0.0179521993547678,-1.07079082101514,3955
NA,0.00187429757323116,-2.15393699668236,9248
NA,0.0173011711332947,-0.686368740764975,4076
NA,0.00553182927425951,3.74080900886326,7332
NA,0.000545673854649067,-9.02179914579071,10445
NA,0.0157476992672309,-0.326485188056941,4367
NA,0.00717320599593222,2.95064437546648,6670
NA,0.00050205931533128,-8.91196472116672,10493
NA,0.0149218719592318,-0.0318957804380326,4523
NA,0.00059251154307276,-8.45747723445314,10404
NA,0.00867729661986232,0.766039307710144,6140
NA,0.00513253665994853,3.32287692388781,7477
NA,0.00996030441951007,1.66376345834101,5742
